bag_id,instance_idx,gt_label,attn_weight
file_21_bag_021,5,0,0.0161
file_21_bag_021,6,0,0.0055
file_21_bag_021,7,0,0.0184
file_21_bag_021,8,0,0.0
file_21_bag_021,9,0,0.0006
file_21_bag_021,10,1,0.0
file_21_bag_021,11,0,0.0
file_21_bag_021,12,0,0.0
file_21_bag_021,13,0,0.1379
file_21_bag_021,14,0,0.0103
file_21_bag_021,15,0,0.0027
file_21_bag_021,16,0,0.0
file_21_bag_021,17,0,0.0
file_21_bag_021,18,0,0.0
file_21_bag_021,19,0,0.1019
file_21_bag_021,20,0,0.0
file_21_bag_021,21,1,0.0
file_21_bag_021,22,1,0.0
file_21_bag_021,23,0,0.0084
file_21_bag_021,24,1,0.0
file_21_bag_021,25,1,0.0
file_21_bag_021,26,1,0.0
file_21_bag_021,27,0,0.0027
file_21_bag_021,28,0,0.05
file_21_bag_021,29,0,0.0243
file_21_bag_021,30,0,0.1248
file_21_bag_021,31,0,0.0139
file_21_bag_021,32,0,0.0025
file_21_bag_021,33,0,0.0033
file_21_bag_021,34,1,0.0
file_21_bag_021,35,0,0.0
file_21_bag_021,36,0,0.0013
file_21_bag_021,37,0,0.0
file_21_bag_021,38,0,0.0667
file_21_bag_021,39,0,0.1364
file_21_bag_021,40,0,0.0001
file_21_bag_021,41,0,0.0668
file_21_bag_021,42,0,0.0002
file_21_bag_021,43,0,0.0272
file_21_bag_021,44,0,0.0079
file_21_bag_021,45,0,0.0013
file_21_bag_021,46,0,0.0038
file_21_bag_021,47,0,0.0003
file_21_bag_021,48,0,0.0
file_21_bag_021,49,0,0.0002
file_21_bag_021,50,0,0.0001
file_21_bag_021,51,0,0.0004
file_21_bag_021,52,0,0.0
file_21_bag_021,53,0,0.0
file_21_bag_021,54,0,0.0
file_21_bag_021,55,0,0.0035
file_21_bag_021,56,0,0.0001
file_21_bag_021,57,0,0.0
file_21_bag_021,58,0,0.0001
file_21_bag_021,59,0,0.0002
file_21_bag_022,0,0,0.0327
file_21_bag_022,1,0,0.0259
file_21_bag_022,2,0,0.006
file_21_bag_022,3,0,0.0139
file_21_bag_022,4,1,0.0009
file_21_bag_022,5,1,0.0056
file_21_bag_022,6,0,0.0084
file_21_bag_022,7,0,0.0026
file_21_bag_022,8,0,0.0291
file_21_bag_022,9,0,0.0109
file_21_bag_022,10,0,0.0077
file_21_bag_022,11,0,0.0075
file_21_bag_022,12,0,0.0067
file_21_bag_022,13,0,0.0015
file_21_bag_022,14,0,0.0093
file_21_bag_022,15,0,0.0229
file_21_bag_022,16,0,0.0092
file_21_bag_022,17,0,0.0119
file_21_bag_022,18,0,0.019
file_21_bag_022,19,0,0.0097
file_21_bag_022,20,0,0.0116
file_21_bag_022,21,0,0.0121
file_21_bag_022,22,0,0.0094
file_21_bag_022,23,0,0.042
file_21_bag_022,24,0,0.0376
file_21_bag_022,25,0,0.0627
file_21_bag_022,26,0,0.007
file_21_bag_022,27,0,0.0782
file_21_bag_022,28,0,0.0072
file_21_bag_022,29,0,0.0068
file_21_bag_022,30,0,0.0285
file_21_bag_022,31,0,0.0106
file_21_bag_022,32,0,0.0149
file_21_bag_022,33,0,0.0147
file_21_bag_022,34,0,0.0065
file_21_bag_022,35,0,0.0016
file_21_bag_022,36,1,0.0012
file_21_bag_022,37,1,0.0027
file_21_bag_022,38,1,0.0008
file_21_bag_022,39,1,0.0008
file_21_bag_022,40,1,0.0009
file_21_bag_022,41,1,0.0018
file_21_bag_022,42,1,0.0008
file_21_bag_022,43,1,0.0094
file_21_bag_022,44,0,0.0075
file_21_bag_022,45,0,0.0179
file_21_bag_022,46,1,0.0008
file_21_bag_022,47,1,0.0095
file_21_bag_022,48,0,0.0423
file_21_bag_022,49,0,0.0066
file_21_bag_022,50,0,0.0061
file_21_bag_022,51,0,0.0086
file_21_bag_022,52,0,0.0697
file_21_bag_022,53,0,0.0021
file_21_bag_022,54,0,0.0072
file_21_bag_022,55,0,0.0117
file_21_bag_022,56,0,0.0057
file_21_bag_022,57,0,0.1644
file_21_bag_022,58,0,0.0187
file_21_bag_022,59,0,0.01
file_21_bag_024,0,0,0.0302
file_21_bag_024,1,0,0.0061
file_21_bag_024,2,0,0.0144
file_21_bag_024,3,0,0.018
file_21_bag_024,4,0,0.0156
file_21_bag_024,5,1,0.0024
file_21_bag_024,6,1,0.0014
file_21_bag_024,7,0,0.0084
file_21_bag_024,8,0,0.0259
file_21_bag_024,9,0,0.0188
file_21_bag_024,10,0,0.0085
file_21_bag_024,11,0,0.0354
file_21_bag_024,12,0,0.0118
file_21_bag_024,13,0,0.0168
file_21_bag_024,14,0,0.0228
file_21_bag_024,15,0,0.012
file_21_bag_024,16,0,0.0065
file_21_bag_024,17,0,0.0184
file_21_bag_024,18,0,0.0063
file_21_bag_024,19,0,0.0068
file_21_bag_024,20,0,0.0307
file_21_bag_024,21,0,0.0027
file_21_bag_024,22,0,0.0014
file_21_bag_024,23,0,0.0016
file_21_bag_024,24,0,0.0079
file_21_bag_024,25,0,0.0098
file_21_bag_024,26,0,0.0254
file_21_bag_024,27,0,0.0138
file_21_bag_024,28,0,0.0083
file_21_bag_024,29,0,0.0387
file_21_bag_024,30,0,0.004
file_21_bag_024,31,0,0.0076
file_21_bag_024,32,0,0.0174
file_21_bag_024,33,0,0.0284
file_21_bag_024,34,0,0.0056
file_21_bag_024,35,0,0.0088
file_21_bag_024,36,0,0.009
file_21_bag_024,37,0,0.01
file_21_bag_024,38,0,0.0098
file_21_bag_024,39,0,0.0053
file_21_bag_024,40,0,0.0024
file_21_bag_024,41,0,0.0026
file_21_bag_024,42,0,0.0034
file_21_bag_024,43,0,0.0032
file_21_bag_024,44,0,0.0016
file_21_bag_024,45,0,0.0116
file_21_bag_024,46,0,0.0072
file_21_bag_024,47,0,0.0047
file_21_bag_024,48,0,0.0076
file_21_bag_024,49,0,0.012
file_21_bag_024,50,0,0.0059
file_21_bag_024,51,0,0.0448
file_21_bag_024,52,0,0.0142
file_21_bag_024,53,0,0.2989
file_21_bag_024,54,0,0.005
file_21_bag_024,55,0,0.0054
file_21_bag_024,56,0,0.0017
file_21_bag_024,57,0,0.0107
file_21_bag_024,58,0,0.0138
file_21_bag_024,59,0,0.0103
file_21_bag_025,0,0,0.0057
file_21_bag_025,1,0,0.0021
file_21_bag_025,2,0,0.0114
file_21_bag_025,3,0,0.0104
file_21_bag_025,4,0,0.01
file_21_bag_025,5,0,0.0042
file_21_bag_025,6,0,0.0026
file_21_bag_025,7,0,0.0102
file_21_bag_025,8,0,0.013
file_21_bag_025,9,0,0.018
file_21_bag_025,10,0,0.0246
file_21_bag_025,11,0,0.0104
file_21_bag_025,12,0,0.0137
file_21_bag_025,13,0,0.0029
file_21_bag_025,14,0,0.0018
file_21_bag_025,15,0,0.0034
file_21_bag_025,16,0,0.0117
file_21_bag_025,17,1,0.0018
file_21_bag_025,18,0,0.0016
file_21_bag_025,19,1,0.0026
file_21_bag_025,20,1,0.0024
file_21_bag_025,21,0,0.034
file_21_bag_025,22,0,0.0257
file_21_bag_025,23,0,0.0255
file_21_bag_025,24,0,0.0103
file_21_bag_025,25,0,0.0161
file_21_bag_025,26,0,0.0181
file_21_bag_025,27,0,0.0123
file_21_bag_025,28,0,0.009
file_21_bag_025,29,0,0.023
file_21_bag_025,30,0,0.0171
file_21_bag_025,31,0,0.0227
file_21_bag_025,32,0,0.0134
file_21_bag_025,33,0,0.0026
file_21_bag_025,34,0,0.0028
file_21_bag_025,35,0,0.0027
file_21_bag_025,36,1,0.0069
file_21_bag_025,37,1,0.0099
file_21_bag_025,38,0,0.015
file_21_bag_025,39,0,0.0092
file_21_bag_025,40,0,0.0488
file_21_bag_025,41,0,0.0125
file_21_bag_025,42,0,0.0068
file_21_bag_025,43,0,0.0106
file_21_bag_025,44,0,0.0157
file_21_bag_025,45,1,0.0224
file_21_bag_025,46,1,0.0081
file_21_bag_025,47,0,0.0164
file_21_bag_025,48,0,0.1403
file_21_bag_025,49,0,0.0174
file_21_bag_025,50,0,0.0285
file_21_bag_025,51,0,0.0107
file_21_bag_025,52,0,0.0169
file_21_bag_025,53,0,0.0126
file_21_bag_025,54,0,0.0802
file_21_bag_025,55,0,0.0406
file_21_bag_025,56,0,0.0043
file_21_bag_025,57,0,0.019
file_21_bag_025,58,0,0.0035
file_21_bag_025,59,0,0.044
file_21_bag_026,0,0,0.0226
file_21_bag_026,1,0,0.0146
file_21_bag_026,2,0,0.0199
file_21_bag_026,3,0,0.0311
file_21_bag_026,4,0,0.027
file_21_bag_026,5,0,0.0116
file_21_bag_026,6,0,0.0127
file_21_bag_026,7,0,0.012
file_21_bag_026,8,0,0.0115
file_21_bag_026,9,0,0.0404
file_21_bag_026,10,0,0.0102
file_21_bag_026,11,0,0.0051
file_21_bag_026,12,1,0.0115
file_21_bag_026,13,1,0.003
file_21_bag_026,14,1,0.0066
file_21_bag_026,15,0,0.0094
file_21_bag_026,16,0,0.0102
file_21_bag_026,17,0,0.0185
file_21_bag_026,18,0,0.0139
file_21_bag_026,19,0,0.0313
file_21_bag_026,20,0,0.0088
file_21_bag_026,21,0,0.0188
file_21_bag_026,22,0,0.0015
file_21_bag_026,23,0,0.0017
file_21_bag_026,24,0,0.0081
file_21_bag_026,25,0,0.0129
file_21_bag_026,26,0,0.0125
file_21_bag_026,27,0,0.0072
file_21_bag_026,28,0,0.0285
file_21_bag_026,29,0,0.0193
file_21_bag_026,30,0,0.0079
file_21_bag_026,31,0,0.0495
file_21_bag_026,32,0,0.028
file_21_bag_026,33,0,0.0187
file_21_bag_026,34,0,0.0198
file_21_bag_026,35,0,0.0077
file_21_bag_026,36,0,0.0148
file_21_bag_026,37,0,0.0119
file_21_bag_026,38,0,0.0125
file_21_bag_026,39,0,0.0084
file_21_bag_026,40,0,0.0206
file_21_bag_026,41,0,0.026
file_21_bag_026,42,0,0.0463
file_21_bag_026,43,0,0.0166
file_21_bag_026,44,0,0.0079
file_21_bag_026,45,0,0.0116
file_21_bag_026,46,0,0.0198
file_21_bag_026,47,0,0.0204
file_21_bag_026,48,0,0.0161
file_21_bag_026,49,0,0.0178
file_21_bag_026,50,0,0.0125
file_21_bag_026,51,0,0.0066
file_21_bag_026,52,0,0.0102
file_21_bag_026,53,0,0.0071
file_21_bag_026,54,0,0.0148
file_21_bag_026,55,0,0.0216
file_21_bag_026,56,0,0.0033
file_21_bag_026,57,0,0.0085
file_21_bag_026,58,0,0.0081
file_21_bag_026,59,0,0.0824
file_21_bag_027,0,0,0.0
file_21_bag_027,1,0,0.0
file_21_bag_027,2,0,0.0
file_21_bag_027,3,0,0.0001
file_21_bag_027,4,0,0.0
file_21_bag_027,5,0,0.0
file_21_bag_027,6,0,0.0
file_21_bag_027,7,0,0.0002
file_21_bag_027,8,0,0.0003
file_21_bag_027,9,0,0.0
file_21_bag_027,10,0,0.0
file_21_bag_027,11,0,0.0
file_21_bag_027,12,0,0.0
file_21_bag_027,13,0,0.0001
file_21_bag_027,14,0,0.0
file_21_bag_027,15,0,0.0002
file_21_bag_027,16,0,0.0003
file_21_bag_027,17,0,0.0001
file_21_bag_027,18,1,0.0
file_21_bag_027,19,1,0.0
file_21_bag_027,20,0,0.0
file_21_bag_027,21,0,0.0001
file_21_bag_027,22,1,0.0
file_21_bag_027,23,1,0.0
file_21_bag_027,24,1,0.0
file_21_bag_027,25,1,0.0
file_21_bag_027,26,1,0.0
file_21_bag_027,27,0,0.0
file_21_bag_027,28,0,0.0
file_21_bag_027,29,0,0.0
file_21_bag_027,30,0,0.0
file_21_bag_027,31,0,0.0
file_21_bag_027,32,0,0.0001
file_21_bag_027,33,0,0.0001
file_21_bag_027,34,0,0.0003
file_21_bag_027,35,0,0.0001
file_21_bag_027,36,0,0.0
file_21_bag_027,37,0,0.0
file_21_bag_027,38,0,0.0
file_21_bag_027,39,0,0.0001
file_21_bag_027,40,0,0.0
file_21_bag_027,41,0,0.0
file_21_bag_027,42,0,0.0
file_21_bag_027,43,0,0.0003
file_21_bag_027,44,0,0.0001
file_21_bag_027,45,0,0.0
file_21_bag_027,46,0,0.0001
file_21_bag_027,47,0,0.0001
file_21_bag_027,48,0,0.0
file_21_bag_027,49,0,0.0003
file_21_bag_027,50,0,0.0464
file_21_bag_027,51,0,0.0044
file_21_bag_027,52,0,0.0001
file_21_bag_027,53,0,0.0004
file_21_bag_027,54,0,0.0007
file_21_bag_027,55,0,0.4978
file_21_bag_027,56,0,0.062
file_21_bag_027,57,0,0.1918
file_21_bag_027,58,0,0.1847
file_21_bag_027,59,0,0.0081
file_22_bag_000,0,0,0.0276
file_22_bag_000,1,0,0.0604
file_22_bag_000,2,0,0.0515
file_22_bag_000,3,0,0.031
file_22_bag_000,4,0,0.0482
file_22_bag_000,5,0,0.0501
file_22_bag_000,6,0,0.0076
file_22_bag_000,7,0,0.0265
file_22_bag_000,8,0,0.0422
file_22_bag_000,9,0,0.0177
file_22_bag_000,10,0,0.0236
file_22_bag_000,11,0,0.0273
file_22_bag_000,12,0,0.032
file_22_bag_000,13,0,0.0248
file_22_bag_000,14,0,0.0336
file_22_bag_000,15,0,0.0598
file_22_bag_000,16,0,0.0197
file_22_bag_000,17,0,0.0584
file_22_bag_000,18,0,0.0423
file_22_bag_000,19,0,0.0383
file_22_bag_000,20,0,0.0
file_22_bag_000,21,0,0.0072
file_22_bag_000,22,0,0.0002
file_22_bag_000,23,0,0.0001
file_22_bag_000,24,0,0.0202
file_22_bag_000,25,0,0.0098
file_22_bag_000,26,0,0.0065
file_22_bag_000,27,0,0.0009
file_22_bag_000,28,0,0.0029
file_22_bag_000,29,0,0.0033
file_22_bag_000,30,0,0.0045
file_22_bag_000,31,0,0.0001
file_22_bag_000,32,0,0.0013
file_22_bag_000,33,0,0.0083
file_22_bag_000,34,0,0.0003
file_22_bag_000,35,0,0.0003
file_22_bag_000,36,0,0.0013
file_22_bag_000,37,0,0.0329
file_22_bag_000,38,0,0.0
file_22_bag_000,39,0,0.0057
file_22_bag_000,40,0,0.0383
file_22_bag_000,41,0,0.0002
file_22_bag_000,42,0,0.0
file_22_bag_000,43,0,0.0456
file_22_bag_000,44,0,0.0001
file_22_bag_000,45,0,0.0006
file_22_bag_000,46,0,0.0177
file_22_bag_000,47,0,0.0267
file_22_bag_000,48,0,0.0001
file_22_bag_000,49,0,0.0001
file_22_bag_000,50,0,0.0066
file_22_bag_000,51,0,0.0165
file_22_bag_000,52,0,0.0027
file_22_bag_000,53,0,0.0015
file_22_bag_000,54,0,0.0045
file_22_bag_000,55,0,0.0096
file_22_bag_000,56,0,0.0002
file_22_bag_000,57,0,0.0003
file_22_bag_000,58,1,0.0001
file_22_bag_000,59,1,0.0
file_22_bag_001,0,0,0.0083
file_22_bag_001,1,0,0.0019
file_22_bag_001,2,0,0.0004
file_22_bag_001,3,0,0.0034
file_22_bag_001,4,0,0.0001
file_22_bag_001,5,0,0.0006
file_22_bag_001,6,0,0.0019
file_22_bag_001,7,0,0.0013
file_22_bag_001,8,0,0.0023
file_22_bag_001,9,1,0.0022
file_22_bag_001,10,1,0.0001
file_22_bag_001,11,0,0.0003
file_22_bag_001,12,0,0.0021
file_22_bag_001,13,0,0.0001
file_22_bag_001,14,0,0.0465
file_22_bag_001,15,0,0.0029
file_22_bag_001,16,0,0.0016
file_22_bag_001,17,0,0.0107
file_22_bag_001,18,0,0.0194
file_22_bag_001,19,0,0.0007
file_22_bag_001,20,0,0.0001
file_22_bag_001,21,0,0.0015
file_22_bag_001,22,0,0.0057
file_22_bag_001,23,0,0.0019
file_22_bag_001,24,0,0.0004
file_22_bag_001,25,0,0.001
file_22_bag_001,26,0,0.0009
file_22_bag_001,27,0,0.0006
file_22_bag_001,28,0,0.0005
file_22_bag_001,29,0,0.0001
file_22_bag_001,30,0,0.0
file_22_bag_001,31,0,0.0051
file_22_bag_001,32,0,0.0198
file_22_bag_001,33,0,0.0059
file_22_bag_001,34,0,0.0014
file_22_bag_001,35,0,0.1217
file_22_bag_001,36,0,0.0001
file_22_bag_001,37,0,0.0046
file_22_bag_001,38,0,0.0312
file_22_bag_001,39,0,0.13
file_22_bag_001,40,0,0.1606
file_22_bag_001,41,0,0.0111
file_22_bag_001,42,0,0.114
file_22_bag_001,43,0,0.0879
file_22_bag_001,44,0,0.0251
file_22_bag_001,45,0,0.0343
file_22_bag_001,46,0,0.0022
file_22_bag_001,47,0,0.0028
file_22_bag_001,48,0,0.0002
file_22_bag_001,49,0,0.0079
file_22_bag_001,50,0,0.0099
file_22_bag_001,51,0,0.0184
file_22_bag_001,52,0,0.0002
file_22_bag_001,53,0,0.0011
file_22_bag_001,54,0,0.0009
file_22_bag_001,55,0,0.0121
file_22_bag_001,56,0,0.0296
file_22_bag_001,57,0,0.0061
file_22_bag_001,58,0,0.0365
file_22_bag_001,59,0,0.0
file_22_bag_003,0,0,0.0001
file_22_bag_003,1,0,0.1984
file_22_bag_003,2,0,0.0262
file_22_bag_003,3,0,0.0566
file_22_bag_003,4,0,0.008
file_22_bag_003,5,0,0.0391
file_22_bag_003,6,0,0.0001
file_22_bag_003,7,0,0.0037
file_22_bag_003,8,0,0.0
file_22_bag_003,9,0,0.0
file_22_bag_003,10,0,0.0012
file_22_bag_003,11,0,0.0014
file_22_bag_003,12,0,0.0015
file_22_bag_003,13,0,0.0004
file_22_bag_003,14,1,0.0
file_22_bag_003,15,1,0.0
file_22_bag_003,16,0,0.0
file_22_bag_003,17,0,0.0034
file_22_bag_003,18,0,0.0001
file_22_bag_003,19,0,0.3311
file_22_bag_003,20,0,0.0
file_22_bag_003,21,0,0.0136
file_22_bag_003,22,0,0.0075
file_22_bag_003,23,0,0.0
file_22_bag_003,24,0,0.0007
file_22_bag_003,25,0,0.0975
file_22_bag_003,26,0,0.0
file_22_bag_003,27,0,0.0001
file_22_bag_003,28,0,0.0038
file_22_bag_003,29,0,0.0001
file_22_bag_003,30,0,0.0002
file_22_bag_003,31,0,0.0001
file_22_bag_003,32,0,0.0026
file_22_bag_003,33,0,0.0008
file_22_bag_003,34,0,0.0006
file_22_bag_003,35,0,0.0031
file_22_bag_003,36,0,0.0004
file_22_bag_003,37,0,0.0115
file_22_bag_003,38,0,0.0052
file_22_bag_003,39,0,0.0907
file_22_bag_003,40,0,0.0119
file_22_bag_003,41,0,0.0116
file_22_bag_003,42,0,0.0338
file_22_bag_003,43,0,0.0035
file_22_bag_003,44,0,0.0002
file_22_bag_003,45,0,0.0023
file_22_bag_003,46,0,0.0006
file_22_bag_003,47,0,0.0115
file_22_bag_003,48,0,0.0008
file_22_bag_003,49,0,0.0087
file_22_bag_003,50,0,0.0002
file_22_bag_003,51,0,0.0005
file_22_bag_003,52,0,0.0034
file_22_bag_003,53,0,0.0
file_22_bag_003,54,0,0.0
file_22_bag_003,55,0,0.0
file_22_bag_003,56,0,0.0003
file_22_bag_003,57,0,0.0007
file_22_bag_003,58,0,0.0
file_22_bag_003,59,0,0.0003
file_22_bag_007,0,0,0.0165
file_22_bag_007,1,0,0.0713
file_22_bag_007,2,0,0.0713
file_22_bag_007,3,1,0.0052
file_22_bag_007,4,1,0.0038
file_22_bag_007,5,0,0.0085
file_22_bag_007,6,0,0.0035
file_22_bag_007,7,0,0.0617
file_22_bag_007,8,0,0.0228
file_22_bag_007,9,0,0.0037
file_22_bag_007,10,0,0.0143
file_22_bag_007,11,0,0.0145
file_22_bag_007,12,0,0.018
file_22_bag_007,13,0,0.0108
file_22_bag_007,14,0,0.0051
file_22_bag_007,15,0,0.0052
file_22_bag_007,16,0,0.0181
file_22_bag_007,17,0,0.0129
file_22_bag_007,18,0,0.0438
file_22_bag_007,19,0,0.0279
file_22_bag_007,20,1,0.0034
file_22_bag_007,21,1,0.0043
file_22_bag_007,22,0,0.0257
file_22_bag_007,23,0,0.0112
file_22_bag_007,24,0,0.0322
file_22_bag_007,25,1,0.0041
file_22_bag_007,26,1,0.0032
file_22_bag_007,27,1,0.0158
file_22_bag_007,28,0,0.0036
file_22_bag_007,29,0,0.0204
file_22_bag_007,30,0,0.0349
file_22_bag_007,31,0,0.0343
file_22_bag_007,32,0,0.0138
file_22_bag_007,33,0,0.0026
file_22_bag_007,34,0,0.0029
file_22_bag_007,35,0,0.0023
file_22_bag_007,36,0,0.0114
file_22_bag_007,37,0,0.0228
file_22_bag_007,38,0,0.0192
file_22_bag_007,39,0,0.02
file_22_bag_007,40,0,0.0151
file_22_bag_007,41,0,0.0233
file_22_bag_007,42,0,0.0091
file_22_bag_007,43,1,0.0033
file_22_bag_007,44,1,0.0026
file_22_bag_007,45,0,0.0021
file_22_bag_007,46,0,0.0089
file_22_bag_007,47,0,0.0124
file_22_bag_007,48,0,0.0137
file_22_bag_007,49,0,0.0233
file_22_bag_007,50,0,0.0129
file_22_bag_007,51,0,0.0238
file_22_bag_007,52,0,0.0179
file_22_bag_007,53,0,0.0275
file_22_bag_007,54,0,0.0248
file_22_bag_007,55,0,0.0267
file_22_bag_007,56,0,0.0063
file_22_bag_007,57,0,0.0092
file_22_bag_007,58,0,0.0046
file_22_bag_007,59,0,0.0054
file_22_bag_009,0,0,0.0026
file_22_bag_009,1,0,0.0007
file_22_bag_009,2,0,0.0117
file_22_bag_009,3,0,0.0155
file_22_bag_009,4,0,0.0043
file_22_bag_009,5,0,0.0167
file_22_bag_009,6,0,0.0056
file_22_bag_009,7,0,0.0006
file_22_bag_009,8,0,0.0072
file_22_bag_009,9,0,0.0052
file_22_bag_009,10,0,0.0004
file_22_bag_009,11,0,0.0043
file_22_bag_009,12,0,0.0019
file_22_bag_009,13,0,0.0022
file_22_bag_009,14,0,0.0014
file_22_bag_009,15,0,0.0107
file_22_bag_009,16,0,0.0023
file_22_bag_009,17,0,0.002
file_22_bag_009,18,0,0.0011
file_22_bag_009,19,0,0.0007
file_22_bag_009,20,0,0.0009
file_22_bag_009,21,0,0.0006
file_22_bag_009,22,0,0.0004
file_22_bag_009,23,0,0.0175
file_22_bag_009,24,0,0.0193
file_22_bag_009,25,0,0.0054
file_22_bag_009,26,0,0.0138
file_22_bag_009,27,0,0.0006
file_22_bag_009,28,0,0.0018
file_22_bag_009,29,0,0.0041
file_22_bag_009,30,0,0.0592
file_22_bag_009,31,0,0.0156
file_22_bag_009,32,0,0.0741
file_22_bag_009,33,0,0.0046
file_22_bag_009,34,0,0.0016
file_22_bag_009,35,0,0.0046
file_22_bag_009,36,0,0.0805
file_22_bag_009,37,0,0.0018
file_22_bag_009,38,0,0.058
file_22_bag_009,39,0,0.0911
file_22_bag_009,40,0,0.0752
file_22_bag_009,41,1,0.0013
file_22_bag_009,42,1,0.1308
file_22_bag_009,43,0,0.0331
file_22_bag_009,44,0,0.0902
file_22_bag_009,45,0,0.0024
file_22_bag_009,46,0,0.0011
file_22_bag_009,47,0,0.0141
file_22_bag_009,48,0,0.0132
file_22_bag_009,49,0,0.0015
file_22_bag_009,50,0,0.0308
file_22_bag_009,51,0,0.0032
file_22_bag_009,52,0,0.0146
file_22_bag_009,53,0,0.003
file_22_bag_009,54,0,0.0007
file_22_bag_009,55,0,0.0005
file_22_bag_009,56,0,0.0179
file_22_bag_009,57,0,0.0028
file_22_bag_009,58,0,0.0018
file_22_bag_009,59,0,0.0089
file_22_bag_010,0,0,0.0029
file_22_bag_010,1,0,0.0017
file_22_bag_010,2,0,0.0029
file_22_bag_010,3,0,0.0018
file_22_bag_010,4,0,0.0014
file_22_bag_010,5,0,0.0091
file_22_bag_010,6,0,0.0028
file_22_bag_010,7,0,0.0012
file_22_bag_010,8,0,0.0022
file_22_bag_010,9,0,0.0031
file_22_bag_010,10,0,0.002
file_22_bag_010,11,0,0.011
file_22_bag_010,12,0,0.0025
file_22_bag_010,13,0,0.0022
file_22_bag_010,14,0,0.0027
file_22_bag_010,15,0,0.0023
file_22_bag_010,16,0,0.0045
file_22_bag_010,17,0,0.0019
file_22_bag_010,18,0,0.0051
file_22_bag_010,19,0,0.0022
file_22_bag_010,20,0,0.0036
file_22_bag_010,21,0,0.0059
file_22_bag_010,22,0,0.0016
file_22_bag_010,23,0,0.0112
file_22_bag_010,24,0,0.0042
file_22_bag_010,25,1,0.0006
file_22_bag_010,26,1,0.0007
file_22_bag_010,27,0,0.003
file_22_bag_010,28,0,0.002
file_22_bag_010,29,0,0.0024
file_22_bag_010,30,0,0.0032
file_22_bag_010,31,0,0.0035
file_22_bag_010,32,0,0.002
file_22_bag_010,33,0,0.0025
file_22_bag_010,34,0,0.0022
file_22_bag_010,35,0,0.0042
file_22_bag_010,36,0,0.003
file_22_bag_010,37,0,0.017
file_22_bag_010,38,0,0.0127
file_22_bag_010,39,0,0.005
file_22_bag_010,40,0,0.0084
file_22_bag_010,41,0,0.0907
file_22_bag_010,42,0,0.0648
file_22_bag_010,43,0,0.0148
file_22_bag_010,44,0,0.0216
file_22_bag_010,45,0,0.1036
file_22_bag_010,46,0,0.0015
file_22_bag_010,47,0,0.0038
file_22_bag_010,48,0,0.0235
file_22_bag_010,49,0,0.0059
file_22_bag_010,50,0,0.0282
file_22_bag_010,51,0,0.0569
file_22_bag_010,52,0,0.1383
file_22_bag_010,53,0,0.03
file_22_bag_010,54,0,0.0545
file_22_bag_010,55,0,0.0037
file_22_bag_010,56,0,0.0549
file_22_bag_010,57,0,0.0218
file_22_bag_010,58,0,0.0586
file_22_bag_010,59,0,0.0584
file_22_bag_011,0,0,0.0134
file_22_bag_011,1,0,0.008
file_22_bag_011,2,0,0.0012
file_22_bag_011,3,0,0.036
file_22_bag_011,4,0,0.0128
file_22_bag_011,5,0,0.0508
file_22_bag_011,6,0,0.0102
file_22_bag_011,7,0,0.0157
file_22_bag_011,8,0,0.0401
file_22_bag_011,9,0,0.0045
file_22_bag_011,10,0,0.0103
file_22_bag_011,11,0,0.0046
file_22_bag_011,12,0,0.0013
file_22_bag_011,13,0,0.0021
file_22_bag_011,14,0,0.0167
file_22_bag_011,15,0,0.011
file_22_bag_011,16,0,0.003
file_22_bag_011,17,0,0.0035
file_22_bag_011,18,0,0.0073
file_22_bag_011,19,0,0.0236
file_22_bag_011,20,0,0.0016
file_22_bag_011,21,0,0.0074
file_22_bag_011,22,0,0.0312
file_22_bag_011,23,0,0.1721
file_22_bag_011,24,0,0.003
file_22_bag_011,25,0,0.0045
file_22_bag_011,26,0,0.006
file_22_bag_011,27,0,0.0366
file_22_bag_011,28,0,0.0179
file_22_bag_011,29,0,0.0196
file_22_bag_011,30,0,0.0073
file_22_bag_011,31,0,0.0545
file_22_bag_011,32,0,0.003
file_22_bag_011,33,0,0.0886
file_22_bag_011,34,0,0.0017
file_22_bag_011,35,0,0.0126
file_22_bag_011,36,0,0.0049
file_22_bag_011,37,1,0.0009
file_22_bag_011,38,1,0.0017
file_22_bag_011,39,0,0.0325
file_22_bag_011,40,0,0.0045
file_22_bag_011,41,0,0.0014
file_22_bag_011,42,0,0.0142
file_22_bag_011,43,0,0.0042
file_22_bag_011,44,0,0.0015
file_22_bag_011,45,0,0.0016
file_22_bag_011,46,0,0.0011
file_22_bag_011,47,0,0.0006
file_22_bag_011,48,0,0.0232
file_22_bag_011,49,0,0.0956
file_22_bag_011,50,0,0.0028
file_22_bag_011,51,0,0.0185
file_22_bag_011,52,0,0.0073
file_22_bag_011,53,0,0.0021
file_22_bag_011,54,0,0.001
file_22_bag_011,55,0,0.0029
file_22_bag_011,56,0,0.0032
file_22_bag_011,57,0,0.0218
file_22_bag_011,58,0,0.0056
file_22_bag_011,59,0,0.003
file_22_bag_012,0,0,0.0011
file_22_bag_012,1,0,0.0003
file_22_bag_012,2,0,0.0003
file_22_bag_012,3,0,0.0001
file_22_bag_012,4,0,0.0
file_22_bag_012,5,0,0.0001
file_22_bag_012,6,0,0.0
file_22_bag_012,7,0,0.0
